episode,step,state,action,reward,next_state,done,epsilon,success
76,4,"0,3",down,-1,"1,3",False,0.030199517204020275,False
76,5,"1,3",down,10,"2,3",False,0.030199517204020275,False
76,6,"2,3",right,-1,"2,4",False,0.030199517204020275,False
76,7,"2,4",right,10,"2,5",False,0.030199517204020275,False
76,8,"2,5",down,-1,"3,5",False,0.030199517204020275,False
76,9,"3,5",down,-1,"4,5",False,0.030199517204020275,False
76,10,"4,5",down,100,"5,5",True,0.030199517204020275,True
77,1,"0,0",right,-1,"0,1",False,0.02884031503126617,False
77,2,"0,1",right,-1,"0,2",False,0.02884031503126617,False
77,3,"0,2",right,-1,"0,3",False,0.02884031503126617,False
77,4,"0,3",down,-1,"1,3",False,0.02884031503126617,False
77,5,"1,3",down,10,"2,3",False,0.02884031503126617,False
77,6,"2,3",right,-1,"2,4",False,0.02884031503126617,False
77,7,"2,4",right,10,"2,5",False,0.02884031503126617,False
77,8,"2,5",down,-1,"3,5",False,0.02884031503126617,False
77,9,"3,5",down,-1,"4,5",False,0.02884031503126617,False
77,10,"4,5",down,100,"5,5",True,0.02884031503126617,True
78,1,"0,0",right,-1,"0,1",False,0.027542287033381768,False
78,2,"0,1",right,-1,"0,2",False,0.027542287033381768,False
78,3,"0,2",right,-1,"0,3",False,0.027542287033381768,False
78,4,"0,3",down,-1,"1,3",False,0.027542287033381768,False
78,5,"1,3",down,10,"2,3",False,0.027542287033381768,False
78,6,"2,3",right,-1,"2,4",False,0.027542287033381768,False
78,7,"2,4",right,10,"2,5",False,0.027542287033381768,False
78,8,"2,5",down,-1,"3,5",False,0.027542287033381768,False
78,9,"3,5",down,-1,"4,5",False,0.027542287033381768,False
78,10,"4,5",down,100,"5,5",True,0.027542287033381768,True
79,1,"0,0",right,-1,"0,1",False,0.02630267991895392,False
79,2,"0,1",right,-1,"0,2",False,0.02630267991895392,False
79,3,"0,2",right,-1,"0,3",False,0.02630267991895392,False
79,4,"0,3",down,-1,"1,3",False,0.02630267991895392,False
79,5,"1,3",down,10,"2,3",False,0.02630267991895392,False
79,6,"2,3",right,-1,"2,4",False,0.02630267991895392,False
79,7,"2,4",right,10,"2,5",False,0.02630267991895392,False
79,8,"2,5",down,-1,"3,5",False,0.02630267991895392,False
79,9,"3,5",down,-1,"4,5",False,0.02630267991895392,False
79,10,"4,5",down,100,"5,5",True,0.02630267991895392,True
80,1,"0,0",right,-1,"0,1",False,0.0251188643150959,False
80,2,"0,1",right,-1,"0,2",False,0.0251188643150959,False
80,3,"0,2",right,-1,"0,3",False,0.0251188643150959,False
80,4,"0,3",down,-1,"1,3",False,0.0251188643150959,False
80,5,"1,3",down,10,"2,3",False,0.0251188643150959,False
80,6,"2,3",right,-1,"2,4",False,0.0251188643150959,False
80,7,"2,4",right,10,"2,5",False,0.0251188643150959,False
80,8,"2,5",down,-1,"3,5",False,0.0251188643150959,False
80,9,"3,5",down,-1,"4,5",False,0.0251188643150959,False
80,10,"4,5",down,100,"5,5",True,0.0251188643150959,True
81,1,"0,0",right,-1,"0,1",False,0.023988329190194998,False
81,2,"0,1",right,-1,"0,2",False,0.023988329190194998,False
81,3,"0,2",right,-1,"0,3",False,0.023988329190194998,False
81,4,"0,3",down,-1,"1,3",False,0.023988329190194998,False
81,5,"1,3",down,10,"2,3",False,0.023988329190194998,False
81,6,"2,3",right,-1,"2,4",False,0.023988329190194998,False
81,7,"2,4",right,10,"2,5",False,0.023988329190194998,False
81,8,"2,5",down,-1,"3,5",False,0.023988329190194998,False
81,9,"3,5",down,-1,"4,5",False,0.023988329190194998,False
81,10,"4,5",down,100,"5,5",True,0.023988329190194998,True
82,1,"0,0",right,-1,"0,1",False,0.02290867652767782,False
82,2,"0,1",right,-1,"0,2",False,0.02290867652767782,False
82,3,"0,2",left,-1,"0,1",False,0.02290867652767782,False
82,4,"0,1",right,-1,"0,2",False,0.02290867652767782,False
82,5,"0,2",right,-1,"0,3",False,0.02290867652767782,False
82,6,"0,3",down,-1,"1,3",False,0.02290867652767782,False
82,7,"1,3",down,10,"2,3",False,0.02290867652767782,False
82,8,"2,3",right,-1,"2,4",False,0.02290867652767782,False
82,9,"2,4",right,10,"2,5",False,0.02290867652767782,False
82,10,"2,5",left,-1,"2,4",False,0.02290867652767782,False
82,11,"2,4",right,-1,"2,5",False,0.02290867652767782,False
82,12,"2,5",down,-1,"3,5",False,0.02290867652767782,False
82,13,"3,5",down,-1,"4,5",False,0.02290867652767782,False
82,14,"4,5",down,100,"5,5",True,0.02290867652767782,True
83,1,"0,0",right,-1,"0,1",False,0.021877616239495613,False
83,2,"0,1",right,-1,"0,2",False,0.021877616239495613,False
83,3,"0,2",right,-1,"0,3",False,0.021877616239495613,False
83,4,"0,3",down,-1,"1,3",False,0.021877616239495613,False
83,5,"1,3",down,10,"2,3",False,0.021877616239495613,False
83,6,"2,3",right,-1,"2,4",False,0.021877616239495613,False
83,7,"2,4",right,10,"2,5",False,0.021877616239495613,False
83,8,"2,5",down,-1,"3,5",False,0.021877616239495613,False
83,9,"3,5",down,-1,"4,5",False,0.021877616239495613,False
83,10,"4,5",down,100,"5,5",True,0.021877616239495613,True
84,1,"0,0",right,-1,"0,1",False,0.02089296130854048,False
84,2,"0,1",right,-1,"0,2",False,0.02089296130854048,False
84,3,"0,2",right,-1,"0,3",False,0.02089296130854048,False
84,4,"0,3",down,-1,"1,3",False,0.02089296130854048,False
84,5,"1,3",down,10,"2,3",False,0.02089296130854048,False
84,6,"2,3",right,-1,"2,4",False,0.02089296130854048,False
84,7,"2,4",right,10,"2,5",False,0.02089296130854048,False
84,8,"2,5",down,-1,"3,5",False,0.02089296130854048,False
84,9,"3,5",down,-1,"4,5",False,0.02089296130854048,False
84,10,"4,5",down,100,"5,5",True,0.02089296130854048,True
85,1,"0,0",right,-1,"0,1",False,0.01995262314968888,False
85,2,"0,1",right,-1,"0,2",False,0.01995262314968888,False
85,3,"0,2",right,-1,"0,3",False,0.01995262314968888,False
85,4,"0,3",down,-1,"1,3",False,0.01995262314968888,False
85,5,"1,3",down,10,"2,3",False,0.01995262314968888,False
85,6,"2,3",right,-1,"2,4",False,0.01995262314968888,False
85,7,"2,4",right,10,"2,5",False,0.01995262314968888,False
85,8,"2,5",down,-1,"3,5",False,0.01995262314968888,False
85,9,"3,5",down,-1,"4,5",False,0.01995262314968888,False
85,10,"4,5",down,100,"5,5",True,0.01995262314968888,True
86,1,"0,0",right,-1,"0,1",False,0.019054607179632553,False
86,2,"0,1",right,-1,"0,2",False,0.019054607179632553,False
86,3,"0,2",right,-1,"0,3",False,0.019054607179632553,False
86,4,"0,3",down,-1,"1,3",False,0.019054607179632553,False
86,5,"1,3",down,10,"2,3",False,0.019054607179632553,False
86,6,"2,3",right,-1,"2,4",False,0.019054607179632553,False
86,7,"2,4",right,10,"2,5",False,0.019054607179632553,False
86,8,"2,5",down,-1,"3,5",False,0.019054607179632553,False
86,9,"3,5",down,-1,"4,5",False,0.019054607179632553,False
86,10,"4,5",down,100,"5,5",True,0.019054607179632553,True
87,1,"0,0",right,-1,"0,1",False,0.018197008586099912,False
87,2,"0,1",right,-1,"0,2",False,0.018197008586099912,False
87,3,"0,2",right,-1,"0,3",False,0.018197008586099912,False
87,4,"0,3",down,-1,"1,3",False,0.018197008586099912,False
87,5,"1,3",down,10,"2,3",False,0.018197008586099912,False
87,6,"2,3",right,-1,"2,4",False,0.018197008586099912,False
87,7,"2,4",right,10,"2,5",False,0.018197008586099912,False
87,8,"2,5",down,-1,"3,5",False,0.018197008586099912,False
87,9,"3,5",down,-1,"4,5",False,0.018197008586099912,False
87,10,"4,5",down,100,"5,5",True,0.018197008586099912,True
88,1,"0,0",right,-1,"0,1",False,0.017378008287493828,False
88,2,"0,1",right,-1,"0,2",False,0.017378008287493828,False
88,3,"0,2",right,-1,"0,3",False,0.017378008287493828,False
88,4,"0,3",down,-1,"1,3",False,0.017378008287493828,False
88,5,"1,3",down,10,"2,3",False,0.017378008287493828,False
88,6,"2,3",right,-1,"2,4",False,0.017378008287493828,False
88,7,"2,4",right,10,"2,5",False,0.017378008287493828,False
88,8,"2,5",down,-1,"3,5",False,0.017378008287493828,False
88,9,"3,5",down,-1,"4,5",False,0.017378008287493828,False
88,10,"4,5",down,100,"5,5",True,0.017378008287493828,True
89,1,"0,0",right,-1,"0,1",False,0.01659586907437568,False
89,2,"0,1",right,-1,"0,2",False,0.01659586907437568,False
89,3,"0,2",right,-1,"0,3",False,0.01659586907437568,False
89,4,"0,3",down,-1,"1,3",False,0.01659586907437568,False
89,5,"1,3",down,10,"2,3",False,0.01659586907437568,False
89,6,"2,3",right,-1,"2,4",False,0.01659586907437568,False
89,7,"2,4",right,10,"2,5",False,0.01659586907437568,False
89,8,"2,5",down,-1,"3,5",False,0.01659586907437568,False
89,9,"3,5",down,-1,"4,5",False,0.01659586907437568,False
89,10,"4,5",down,100,"5,5",True,0.01659586907437568,True
90,1,"0,0",right,-1,"0,1",False,0.015848931924611204,False
90,2,"0,1",right,-1,"0,2",False,0.015848931924611204,False
90,3,"0,2",right,-1,"0,3",False,0.015848931924611204,False
90,4,"0,3",down,-1,"1,3",False,0.015848931924611204,False
90,5,"1,3",down,10,"2,3",False,0.015848931924611204,False
90,6,"2,3",right,-1,"2,4",False,0.015848931924611204,False
90,7,"2,4",right,10,"2,5",False,0.015848931924611204,False
90,8,"2,5",down,-1,"3,5",False,0.015848931924611204,False
90,9,"3,5",down,-1,"4,5",False,0.015848931924611204,False
90,10,"4,5",down,100,"5,5",True,0.015848931924611204,True
91,1,"0,0",right,-1,"0,1",False,0.015135612484362149,False
91,2,"0,1",right,-1,"0,2",False,0.015135612484362149,False
91,3,"0,2",right,-1,"0,3",False,0.015135612484362149,False
91,4,"0,3",down,-1,"1,3",False,0.015135612484362149,False
91,5,"1,3",down,10,"2,3",False,0.015135612484362149,False
91,6,"2,3",right,-1,"2,4",False,0.015135612484362149,False
91,7,"2,4",right,10,"2,5",False,0.015135612484362149,False
91,8,"2,5",down,-1,"3,5",False,0.015135612484362149,False
91,9,"3,5",down,-1,"4,5",False,0.015135612484362149,False
91,10,"4,5",down,100,"5,5",True,0.015135612484362149,True
92,1,"0,0",right,-1,"0,1",False,0.01445439770745934,False
92,2,"0,1",right,-1,"0,2",False,0.01445439770745934,False
92,3,"0,2",right,-1,"0,3",False,0.01445439770745934,False
92,4,"0,3",down,-1,"1,3",False,0.01445439770745934,False
92,5,"1,3",down,10,"2,3",False,0.01445439770745934,False
92,6,"2,3",right,-1,"2,4",False,0.01445439770745934,False
92,7,"2,4",right,10,"2,5",False,0.01445439770745934,False
92,8,"2,5",down,-1,"3,5",False,0.01445439770745934,False
92,9,"3,5",down,-1,"4,5",False,0.01445439770745934,False
92,10,"4,5",down,100,"5,5",True,0.01445439770745934,True
93,1,"0,0",right,-1,"0,1",False,0.013803842646028911,False
93,2,"0,1",right,-1,"0,2",False,0.013803842646028911,False
93,3,"0,2",right,-1,"0,3",False,0.013803842646028911,False
93,4,"0,3",down,-1,"1,3",False,0.013803842646028911,False
93,5,"1,3",down,10,"2,3",False,0.013803842646028911,False
93,6,"2,3",right,-1,"2,4",False,0.013803842646028911,False
93,7,"2,4",right,10,"2,5",False,0.013803842646028911,False
93,8,"2,5",down,-1,"3,5",False,0.013803842646028911,False
93,9,"3,5",down,-1,"4,5",False,0.013803842646028911,False
93,10,"4,5",down,100,"5,5",True,0.013803842646028911,True
94,1,"0,0",right,-1,"0,1",False,0.013182567385564132,False
94,2,"0,1",right,-1,"0,2",False,0.013182567385564132,False
94,3,"0,2",right,-1,"0,3",False,0.013182567385564132,False
94,4,"0,3",down,-1,"1,3",False,0.013182567385564132,False
94,5,"1,3",down,10,"2,3",False,0.013182567385564132,False
94,6,"2,3",right,-1,"2,4",False,0.013182567385564132,False
94,7,"2,4",right,10,"2,5",False,0.013182567385564132,False
94,8,"2,5",down,-1,"3,5",False,0.013182567385564132,False
94,9,"3,5",down,-1,"4,5",False,0.013182567385564132,False
94,10,"4,5",down,100,"5,5",True,0.013182567385564132,True
95,1,"0,0",right,-1,"0,1",False,0.01258925411794173,False
95,2,"0,1",right,-1,"0,2",False,0.01258925411794173,False
95,3,"0,2",right,-1,"0,3",False,0.01258925411794173,False
95,4,"0,3",down,-1,"1,3",False,0.01258925411794173,False
95,5,"1,3",down,10,"2,3",False,0.01258925411794173,False
95,6,"2,3",right,-1,"2,4",False,0.01258925411794173,False
95,7,"2,4",right,10,"2,5",False,0.01258925411794173,False
95,8,"2,5",down,-1,"3,5",False,0.01258925411794173,False
95,9,"3,5",down,-1,"4,5",False,0.01258925411794173,False
95,10,"4,5",down,100,"5,5",True,0.01258925411794173,True
96,1,"0,0",right,-1,"0,1",False,0.012022644346174186,False
96,2,"0,1",right,-1,"0,2",False,0.012022644346174186,False
96,3,"0,2",right,-1,"0,3",False,0.012022644346174186,False
96,4,"0,3",down,-1,"1,3",False,0.012022644346174186,False
96,5,"1,3",down,10,"2,3",False,0.012022644346174186,False
96,6,"2,3",right,-1,"2,4",False,0.012022644346174186,False
96,7,"2,4",right,10,"2,5",False,0.012022644346174186,False
96,8,"2,5",down,-1,"3,5",False,0.012022644346174186,False
96,9,"3,5",down,-1,"4,5",False,0.012022644346174186,False
96,10,"4,5",down,100,"5,5",True,0.012022644346174186,True
97,1,"0,0",right,-1,"0,1",False,0.011481536214968882,False
97,2,"0,1",right,-1,"0,2",False,0.011481536214968882,False
97,3,"0,2",right,-1,"0,3",False,0.011481536214968882,False
97,4,"0,3",down,-1,"1,3",False,0.011481536214968882,False
97,5,"1,3",down,10,"2,3",False,0.011481536214968882,False
97,6,"2,3",right,-1,"2,4",False,0.011481536214968882,False
97,7,"2,4",right,10,"2,5",False,0.011481536214968882,False
97,8,"2,5",down,-1,"3,5",False,0.011481536214968882,False
97,9,"3,5",down,-1,"4,5",False,0.011481536214968882,False
97,10,"4,5",down,100,"5,5",True,0.011481536214968882,True
98,1,"0,0",right,-1,"0,1",False,0.010964781961431903,False
98,2,"0,1",right,-1,"0,2",False,0.010964781961431903,False
98,3,"0,2",right,-1,"0,3",False,0.010964781961431903,False
98,4,"0,3",down,-1,"1,3",False,0.010964781961431903,False
98,5,"1,3",down,10,"2,3",False,0.010964781961431903,False
98,6,"2,3",right,-1,"2,4",False,0.010964781961431903,False
98,7,"2,4",right,10,"2,5",False,0.010964781961431903,False
98,8,"2,5",down,-1,"3,5",False,0.010964781961431903,False
98,9,"3,5",down,-1,"4,5",False,0.010964781961431903,False
98,10,"4,5",down,100,"5,5",True,0.010964781961431903,True
99,1,"0,0",right,-1,"0,1",False,0.010471285480509046,False
99,2,"0,1",right,-1,"0,2",False,0.010471285480509046,False
99,3,"0,2",right,-1,"0,3",False,0.010471285480509046,False
99,4,"0,3",down,-1,"1,3",False,0.010471285480509046,False
99,5,"1,3",down,10,"2,3",False,0.010471285480509046,False
99,6,"2,3",right,-1,"2,4",False,0.010471285480509046,False
99,7,"2,4",right,10,"2,5",False,0.010471285480509046,False
99,8,"2,5",down,-1,"3,5",False,0.010471285480509046,False
99,9,"3,5",down,-1,"4,5",False,0.010471285480509046,False
99,10,"4,5",down,100,"5,5",True,0.010471285480509046,True
100,1,"0,0",right,-1,"0,1",False,0.010000000000000049,False
100,2,"0,1",right,-1,"0,2",False,0.010000000000000049,False
100,3,"0,2",right,-1,"0,3",False,0.010000000000000049,False
100,4,"0,3",down,-1,"1,3",False,0.010000000000000049,False
100,5,"1,3",down,10,"2,3",False,0.010000000000000049,False
100,6,"2,3",right,-1,"2,4",False,0.010000000000000049,False
100,7,"2,4",right,10,"2,5",False,0.010000000000000049,False
100,8,"2,5",down,-1,"3,5",False,0.010000000000000049,False
100,9,"3,5",down,-1,"4,5",False,0.010000000000000049,False
100,10,"4,5",down,100,"5,5",True,0.010000000000000049,True
